,time,metric,metricTime,metricValue,video,cc,abr,http
2878,2025-04-29 02:59:00,bitrate,219.241999864578,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2894,2025-04-29 02:59:16,bitrate,1.31499981880188,4676.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2907,2025-04-29 02:59:18,bitrate,3.31399989128113,4676.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2921,2025-04-29 02:59:20,bitrate,5.31399989128113,1106.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2934,2025-04-29 02:59:23,bitrate,7.31399989128113,1106.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2949,2025-04-29 02:59:24,bitrate,9.32599997520447,330.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2963,2025-04-29 02:59:26,bitrate,11.3139998912811,330.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2976,2025-04-29 02:59:28,bitrate,13.3139998912811,330.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2989,2025-04-29 02:59:30,bitrate,15.3139998912811,330.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3002,2025-04-29 02:59:32,bitrate,17.3139998912811,330.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3016,2025-04-29 02:59:34,bitrate,19.3139998912811,2781.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3033,2025-04-29 02:59:36,bitrate,21.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3046,2025-04-29 02:59:38,bitrate,23.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3060,2025-04-29 02:59:40,bitrate,25.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3073,2025-04-29 02:59:42,bitrate,27.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3086,2025-04-29 02:59:44,bitrate,29.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3099,2025-04-29 02:59:46,bitrate,31.3139998912811,1767.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3113,2025-04-29 02:59:48,bitrate,33.3139998912811,4676.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3129,2025-04-29 02:59:50,bitrate,35.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3142,2025-04-29 02:59:52,bitrate,37.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3155,2025-04-29 02:59:54,bitrate,39.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3168,2025-04-29 02:59:56,bitrate,41.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3182,2025-04-29 02:59:58,bitrate,43.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3198,2025-04-29 03:00:00,bitrate,45.3139998912811,3486.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3213,2025-04-29 03:00:02,bitrate,47.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3226,2025-04-29 03:00:04,bitrate,49.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3240,2025-04-29 03:00:06,bitrate,51.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3253,2025-04-29 03:00:08,bitrate,53.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3266,2025-04-29 03:00:10,bitrate,55.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3279,2025-04-29 03:00:12,bitrate,57.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3292,2025-04-29 03:00:14,bitrate,59.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3305,2025-04-29 03:00:16,bitrate,61.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3318,2025-04-29 03:00:18,bitrate,63.3179998397827,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3331,2025-04-29 03:00:20,bitrate,65.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3344,2025-04-29 03:00:22,bitrate,67.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3357,2025-04-29 03:00:24,bitrate,69.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3370,2025-04-29 03:00:26,bitrate,71.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3383,2025-04-29 03:00:28,bitrate,73.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3396,2025-04-29 03:00:30,bitrate,75.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3409,2025-04-29 03:00:32,bitrate,77.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3422,2025-04-29 03:00:34,bitrate,79.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3435,2025-04-29 03:00:36,bitrate,81.316999912262,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3448,2025-04-29 03:00:38,bitrate,83.3149998188019,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3461,2025-04-29 03:00:40,bitrate,85.3149998188019,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3474,2025-04-29 03:00:42,bitrate,87.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3487,2025-04-29 03:00:44,bitrate,89.3149998188019,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3500,2025-04-29 03:00:46,bitrate,91.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3513,2025-04-29 03:00:48,bitrate,93.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3526,2025-04-29 03:00:50,bitrate,95.3149998188019,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3539,2025-04-29 03:00:52,bitrate,97.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3552,2025-04-29 03:00:54,bitrate,99.3139998912811,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3565,2025-04-29 03:00:56,bitrate,101.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3578,2025-04-29 03:00:58,bitrate,103.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3591,2025-04-29 03:01:00,bitrate,105.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3604,2025-04-29 03:01:02,bitrate,107.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3617,2025-04-29 03:01:04,bitrate,109.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3630,2025-04-29 03:01:06,bitrate,111.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3643,2025-04-29 03:01:08,bitrate,113.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3656,2025-04-29 03:01:10,bitrate,115.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3669,2025-04-29 03:01:12,bitrate,117.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3682,2025-04-29 03:01:14,bitrate,119.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3695,2025-04-29 03:01:16,bitrate,121.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3708,2025-04-29 03:01:18,bitrate,123.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3721,2025-04-29 03:01:20,bitrate,125.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3734,2025-04-29 03:01:22,bitrate,127.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3747,2025-04-29 03:01:24,bitrate,129.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3760,2025-04-29 03:01:26,bitrate,131.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3773,2025-04-29 03:01:28,bitrate,133.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3786,2025-04-29 03:01:30,bitrate,135.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3799,2025-04-29 03:01:32,bitrate,137.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3812,2025-04-29 03:01:34,bitrate,139.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3825,2025-04-29 03:01:36,bitrate,141.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3838,2025-04-29 03:01:38,bitrate,143.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3851,2025-04-29 03:01:40,bitrate,145.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3864,2025-04-29 03:01:42,bitrate,147.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3877,2025-04-29 03:01:44,bitrate,149.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3890,2025-04-29 03:01:46,bitrate,151.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3903,2025-04-29 03:01:48,bitrate,153.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3916,2025-04-29 03:01:50,bitrate,155.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3929,2025-04-29 03:01:52,bitrate,157.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3942,2025-04-29 03:01:54,bitrate,159.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3955,2025-04-29 03:01:56,bitrate,161.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3968,2025-04-29 03:01:58,bitrate,163.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3981,2025-04-29 03:02:00,bitrate,165.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3994,2025-04-29 03:02:02,bitrate,167.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4007,2025-04-29 03:02:04,bitrate,169.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4020,2025-04-29 03:02:06,bitrate,171.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4033,2025-04-29 03:02:08,bitrate,173.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4046,2025-04-29 03:02:10,bitrate,175.315999984741,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4059,2025-04-29 03:02:12,bitrate,177.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4072,2025-04-29 03:02:14,bitrate,179.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4085,2025-04-29 03:02:16,bitrate,181.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4098,2025-04-29 03:02:18,bitrate,183.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4111,2025-04-29 03:02:20,bitrate,185.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4124,2025-04-29 03:02:22,bitrate,187.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4137,2025-04-29 03:02:24,bitrate,189.315999984741,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4150,2025-04-29 03:02:26,bitrate,191.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4163,2025-04-29 03:02:28,bitrate,193.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4176,2025-04-29 03:02:30,bitrate,195.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4189,2025-04-29 03:02:32,bitrate,197.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4202,2025-04-29 03:02:34,bitrate,199.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4215,2025-04-29 03:02:36,bitrate,201.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4228,2025-04-29 03:02:38,bitrate,203.314999818802,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4241,2025-04-29 03:02:40,bitrate,205.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4254,2025-04-29 03:02:42,bitrate,207.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4267,2025-04-29 03:02:44,bitrate,209.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4280,2025-04-29 03:02:46,bitrate,211.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4293,2025-04-29 03:02:48,bitrate,213.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4306,2025-04-29 03:02:50,bitrate,215.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4319,2025-04-29 03:02:52,bitrate,217.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4332,2025-04-29 03:02:54,bitrate,219.313999891281,6978.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4348,2025-04-29 03:03:10,bitrate,1.22699999809265,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4361,2025-04-29 03:03:12,bitrate,3.22699999809265,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4376,2025-04-29 03:03:14,bitrate,5.22699999809265,980.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4389,2025-04-29 03:03:16,bitrate,7.22699999809265,980.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4402,2025-04-29 03:03:18,bitrate,9.22699999809265,980.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4415,2025-04-29 03:03:20,bitrate,11.2260000705719,980.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4430,2025-04-29 03:03:22,bitrate,13.2260000705719,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4443,2025-04-29 03:03:24,bitrate,15.2269999980927,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4456,2025-04-29 03:03:26,bitrate,17.2260000705719,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4469,2025-04-29 03:03:28,bitrate,19.2269999980927,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4482,2025-04-29 03:03:30,bitrate,21.2269999980927,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4495,2025-04-29 03:03:32,bitrate,23.2269999980927,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4511,2025-04-29 03:03:34,bitrate,25.2269999980927,2974.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4525,2025-04-29 03:03:36,bitrate,27.2269999980927,3486.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4541,2025-04-29 03:03:38,bitrate,29.2260000705719,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4555,2025-04-29 03:03:40,bitrate,31.2260000705719,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4570,2025-04-29 03:03:42,bitrate,33.2269999980927,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4584,2025-04-29 03:03:44,bitrate,35.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4598,2025-04-29 03:03:46,bitrate,37.2260000705719,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4612,2025-04-29 03:03:48,bitrate,39.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4626,2025-04-29 03:03:50,bitrate,41.228000164032,3486.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4646,2025-04-29 03:03:52,bitrate,43.2269999980927,214.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4660,2025-04-29 03:03:54,bitrate,45.2269999980927,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4678,2025-04-29 03:03:56,bitrate,47.2260000705719,732.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4701,2025-04-29 03:03:58,bitrate,49.2269999980927,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4715,2025-04-29 03:04:00,bitrate,51.2269999980927,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4728,2025-04-29 03:04:02,bitrate,53.2269999980927,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4741,2025-04-29 03:04:04,bitrate,55.2260000705719,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4755,2025-04-29 03:04:06,bitrate,57.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4770,2025-04-29 03:04:08,bitrate,59.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4785,2025-04-29 03:04:10,bitrate,61.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4799,2025-04-29 03:04:12,bitrate,63.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4812,2025-04-29 03:04:14,bitrate,65.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4825,2025-04-29 03:04:16,bitrate,67.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4838,2025-04-29 03:04:18,bitrate,69.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4851,2025-04-29 03:04:20,bitrate,71.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4864,2025-04-29 03:04:22,bitrate,73.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4877,2025-04-29 03:04:24,bitrate,75.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4890,2025-04-29 03:04:26,bitrate,77.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4903,2025-04-29 03:04:28,bitrate,79.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4916,2025-04-29 03:04:30,bitrate,81.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4929,2025-04-29 03:04:32,bitrate,83.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4942,2025-04-29 03:04:34,bitrate,85.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4955,2025-04-29 03:04:36,bitrate,87.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4968,2025-04-29 03:04:38,bitrate,89.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4981,2025-04-29 03:04:40,bitrate,91.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4994,2025-04-29 03:04:42,bitrate,93.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5007,2025-04-29 03:04:44,bitrate,95.2260000705719,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5020,2025-04-29 03:04:46,bitrate,97.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5033,2025-04-29 03:04:48,bitrate,99.2269999980927,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5046,2025-04-29 03:04:50,bitrate,101.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5059,2025-04-29 03:04:52,bitrate,103.228000164032,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5072,2025-04-29 03:04:54,bitrate,105.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5085,2025-04-29 03:04:56,bitrate,107.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5098,2025-04-29 03:04:58,bitrate,109.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5111,2025-04-29 03:05:00,bitrate,111.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5124,2025-04-29 03:05:02,bitrate,113.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5137,2025-04-29 03:05:04,bitrate,115.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5150,2025-04-29 03:05:06,bitrate,117.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5163,2025-04-29 03:05:08,bitrate,119.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5176,2025-04-29 03:05:10,bitrate,121.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5189,2025-04-29 03:05:12,bitrate,123.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5202,2025-04-29 03:05:14,bitrate,125.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5215,2025-04-29 03:05:16,bitrate,127.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5228,2025-04-29 03:05:18,bitrate,129.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5241,2025-04-29 03:05:20,bitrate,131.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5254,2025-04-29 03:05:22,bitrate,133.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5267,2025-04-29 03:05:24,bitrate,135.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5280,2025-04-29 03:05:26,bitrate,137.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5293,2025-04-29 03:05:28,bitrate,139.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5306,2025-04-29 03:05:30,bitrate,141.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5319,2025-04-29 03:05:32,bitrate,143.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5332,2025-04-29 03:05:34,bitrate,145.228000164032,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5345,2025-04-29 03:05:36,bitrate,147.228000164032,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5358,2025-04-29 03:05:38,bitrate,149.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5371,2025-04-29 03:05:40,bitrate,151.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5384,2025-04-29 03:05:42,bitrate,153.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5397,2025-04-29 03:05:44,bitrate,155.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5410,2025-04-29 03:05:46,bitrate,157.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5423,2025-04-29 03:05:48,bitrate,159.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5436,2025-04-29 03:05:50,bitrate,161.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5449,2025-04-29 03:05:52,bitrate,163.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5462,2025-04-29 03:05:54,bitrate,165.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5475,2025-04-29 03:05:56,bitrate,167.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5488,2025-04-29 03:05:58,bitrate,169.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5501,2025-04-29 03:06:00,bitrate,171.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5514,2025-04-29 03:06:02,bitrate,173.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5527,2025-04-29 03:06:04,bitrate,175.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5540,2025-04-29 03:06:06,bitrate,177.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5553,2025-04-29 03:06:08,bitrate,179.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5566,2025-04-29 03:06:10,bitrate,181.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5579,2025-04-29 03:06:12,bitrate,183.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5592,2025-04-29 03:06:14,bitrate,185.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5605,2025-04-29 03:06:16,bitrate,187.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5618,2025-04-29 03:06:18,bitrate,189.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5631,2025-04-29 03:06:20,bitrate,191.228000164032,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5644,2025-04-29 03:06:22,bitrate,193.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5657,2025-04-29 03:06:24,bitrate,195.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5670,2025-04-29 03:06:26,bitrate,197.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5683,2025-04-29 03:06:28,bitrate,199.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5696,2025-04-29 03:06:30,bitrate,201.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5709,2025-04-29 03:06:32,bitrate,203.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5722,2025-04-29 03:06:34,bitrate,205.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5735,2025-04-29 03:06:36,bitrate,207.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5748,2025-04-29 03:06:38,bitrate,209.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5761,2025-04-29 03:06:40,bitrate,211.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5774,2025-04-29 03:06:42,bitrate,213.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5787,2025-04-29 03:06:44,bitrate,215.226999998093,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5800,2025-04-29 03:06:46,bitrate,217.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
