,time,metric,metricTime,metricValue,video,cc,abr,http
2799,2025-04-29 13:45:49,stallRate,198.118000030518,2.09312690373726,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2812,2025-04-29 13:45:51,stallRate,200.118000030518,2.07130941101394,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2825,2025-04-29 13:45:53,stallRate,202.118000030518,2.04996593599127,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2838,2025-04-29 13:45:55,stallRate,204.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2851,2025-04-29 13:45:57,stallRate,206.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2864,2025-04-29 13:45:59,stallRate,208.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2877,2025-04-29 13:46:01,stallRate,210.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2890,2025-04-29 13:46:03,stallRate,212.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2903,2025-04-29 13:46:05,stallRate,214.118999958038,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2916,2025-04-29 13:46:07,stallRate,216.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2929,2025-04-29 13:46:09,stallRate,218.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2942,2025-04-29 13:46:11,stallRate,220.118000030518,2.03578028747204,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2957,2025-04-29 13:46:31,stallRate,2.36899995803833,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2965,2025-04-29 13:46:33,stallRate,4.36899995803833,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2974,2025-04-29 13:46:35,stallRate,6.36899995803833,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
2987,2025-04-29 13:46:37,stallRate,8.36800003051758,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3000,2025-04-29 13:46:39,stallRate,10.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3013,2025-04-29 13:46:41,stallRate,12.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3027,2025-04-29 13:46:43,stallRate,14.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3040,2025-04-29 13:46:45,stallRate,16.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3053,2025-04-29 13:46:47,stallRate,18.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3066,2025-04-29 13:46:49,stallRate,20.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3080,2025-04-29 13:46:51,stallRate,22.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3093,2025-04-29 13:46:53,stallRate,24.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3106,2025-04-29 13:46:55,stallRate,26.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3119,2025-04-29 13:46:57,stallRate,28.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3132,2025-04-29 13:46:59,stallRate,30.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3145,2025-04-29 13:47:01,stallRate,32.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3159,2025-04-29 13:47:03,stallRate,34.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3172,2025-04-29 13:47:05,stallRate,36.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3186,2025-04-29 13:47:07,stallRate,38.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3201,2025-04-29 13:47:09,stallRate,40.3680000305176,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3215,2025-04-29 13:47:11,stallRate,42.3689999580383,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3229,2025-04-29 13:47:13,stallRate,44.3719999790192,3.1113730768434,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3242,2025-04-29 13:47:15,stallRate,46.3689999580383,2.95890426277534,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3255,2025-04-29 13:47:17,stallRate,48.3689999580383,2.8213727332248,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3269,2025-04-29 13:47:19,stallRate,50.3680000305176,2.69472630270952,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3283,2025-04-29 13:47:21,stallRate,52.3680000305176,2.57986610995529,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3299,2025-04-29 13:47:23,stallRate,54.3680000305176,2.47420732167998,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3313,2025-04-29 13:47:25,stallRate,56.3680000305176,2.37645145771246,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3328,2025-04-29 13:47:27,stallRate,58.3680000305176,2.28688400758187,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3341,2025-04-29 13:47:29,stallRate,60.3689999580383,2.20305221509722,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3354,2025-04-29 13:47:31,stallRate,62.3689999580383,2.12536066266281,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3368,2025-04-29 13:47:33,stallRate,64.3680000305176,2.05302948270376,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3381,2025-04-29 13:47:35,stallRate,66.3680000305176,1.98547976816765,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3394,2025-04-29 13:47:37,stallRate,68.3680000305176,1.92237403921564,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3407,2025-04-29 13:47:39,stallRate,70.3689999580383,1.86291062137655,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3422,2025-04-29 13:47:41,stallRate,72.3689999580383,1.80724009499422,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3437,2025-04-29 13:47:43,stallRate,74.3680000305176,1.75457247826337,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3452,2025-04-29 13:47:45,stallRate,76.3680000305176,1.85447001676749,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3466,2025-04-29 13:47:47,stallRate,78.3689999580383,1.80339478797121,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3480,2025-04-29 13:47:49,stallRate,80.3689999580383,1.75489030077422,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3493,2025-04-29 13:47:51,stallRate,82.3680000305176,1.70944804758962,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3509,2025-04-29 13:47:53,stallRate,84.3689999580383,2.56853768468767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3524,2025-04-29 13:47:55,stallRate,86.3680000305176,2.50510930980455,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3539,2025-04-29 13:47:57,stallRate,88.3680000305176,3.82081903853829,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3553,2025-04-29 13:47:59,stallRate,90.3689999580383,3.73051206424151,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3570,2025-04-29 13:48:01,stallRate,92.3689999580383,4.71794836810047,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3585,2025-04-29 13:48:03,stallRate,94.3680000305176,4.61186463428929,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3602,2025-04-29 13:48:05,stallRate,96.3680000305176,5.21394400403602,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3615,2025-04-29 13:48:07,stallRate,98.3680000305176,5.10118437627449,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3630,2025-04-29 13:48:09,stallRate,100.368999958038,5.58479578236031,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3645,2025-04-29 13:48:11,stallRate,102.368000030518,5.46833055433646,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3660,2025-04-29 13:48:13,stallRate,104.368000030518,5.78590186358723,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3677,2025-04-29 13:48:15,stallRate,106.368999958038,6.4219704453745,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3692,2025-04-29 13:48:17,stallRate,108.368999958038,6.29607958282733,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3707,2025-04-29 13:48:19,stallRate,110.368999958038,6.95011061699875,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3724,2025-04-29 13:48:21,stallRate,112.368999958038,7.2382830487388,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3737,2025-04-29 13:48:23,stallRate,114.368999958038,7.13089795562156,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3752,2025-04-29 13:48:25,stallRate,116.368999958038,7.69215781904536,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3767,2025-04-29 13:48:27,stallRate,118.368999958038,7.55496261984175,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3782,2025-04-29 13:48:29,stallRate,120.368000030518,8.36727599716656,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3799,2025-04-29 13:48:31,stallRate,122.368999958038,8.42258171939873,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3813,2025-04-29 13:48:33,stallRate,124.368000030518,8.27911799226584,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3827,2025-04-29 13:48:35,stallRate,126.368999958038,8.14036547737191,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3840,2025-04-29 13:48:37,stallRate,128.368999958038,8.00568866206414,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3853,2025-04-29 13:48:39,stallRate,130.368000030518,7.87542727125424,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3866,2025-04-29 13:48:41,stallRate,132.368999958038,7.7503321696426,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3880,2025-04-29 13:48:43,stallRate,134.368999958038,7.62930891819125,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3893,2025-04-29 13:48:45,stallRate,136.368000030518,7.51139777574884,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3906,2025-04-29 13:48:47,stallRate,138.368999958038,7.39665482340995,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3919,2025-04-29 13:48:49,stallRate,140.368999958038,7.28499428458202,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3932,2025-04-29 13:48:51,stallRate,142.368999958038,7.17728803106841,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3945,2025-04-29 13:48:53,stallRate,144.368999958038,7.0730556362268,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3959,2025-04-29 13:48:55,stallRate,146.368999958038,6.97137517260397,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3975,2025-04-29 13:48:57,stallRate,148.368999958038,6.8730418409306,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
3989,2025-04-29 13:48:59,stallRate,150.368000030518,6.77748582746032,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4002,2025-04-29 13:49:01,stallRate,152.368999958038,6.68407104831257,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4016,2025-04-29 13:49:03,stallRate,154.368000030518,6.59320454148881,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4030,2025-04-29 13:49:05,stallRate,156.368000030518,6.50485023355349,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4045,2025-04-29 13:49:07,stallRate,158.368999958038,6.41847925597988,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4060,2025-04-29 13:49:09,stallRate,160.368000030518,6.33485252071704,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4074,2025-04-29 13:49:11,stallRate,162.368999958038,6.76432665965128,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4087,2025-04-29 13:49:13,stallRate,164.368000030518,6.67835817995123,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4100,2025-04-29 13:49:15,stallRate,166.368999958038,6.59423996040144,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4113,2025-04-29 13:49:17,stallRate,168.368000030518,6.51264875207003,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4127,2025-04-29 13:49:19,stallRate,170.368999958038,6.43316224469256,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4140,2025-04-29 13:49:21,stallRate,172.368999958038,6.35526701223765,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4156,2025-04-29 13:49:23,stallRate,174.368000030518,6.27910763751034,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4172,2025-04-29 13:49:25,stallRate,176.368000030518,6.20494556228789,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4185,2025-04-29 13:49:27,stallRate,178.368000030518,6.13250847518452,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4198,2025-04-29 13:49:29,stallRate,180.368000030518,6.06177371647209,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4211,2025-04-29 13:49:31,stallRate,182.368999958038,5.99280212279917,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4224,2025-04-29 13:49:33,stallRate,184.368999958038,5.92535436526756,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4238,2025-04-29 13:49:35,stallRate,186.368999958038,5.85895385649995,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4251,2025-04-29 13:49:37,stallRate,188.368000030518,5.79462195517261,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4265,2025-04-29 13:49:39,stallRate,190.368999958038,5.73112297867083,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4278,2025-04-29 13:49:41,stallRate,192.368999958038,5.66921263524144,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4294,2025-04-29 13:49:43,stallRate,194.368000030518,5.60881739496371,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4307,2025-04-29 13:49:45,stallRate,196.368000030518,5.5494642621255,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4320,2025-04-29 13:49:47,stallRate,198.368999958038,5.49157408361484,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4333,2025-04-29 13:49:49,stallRate,200.368999958038,5.43464869349028,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4346,2025-04-29 13:49:51,stallRate,202.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4359,2025-04-29 13:49:53,stallRate,204.368000030518,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4372,2025-04-29 13:49:55,stallRate,206.368000030518,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4385,2025-04-29 13:49:57,stallRate,208.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4398,2025-04-29 13:49:59,stallRate,210.368000030518,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4411,2025-04-29 13:50:01,stallRate,212.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4424,2025-04-29 13:50:03,stallRate,214.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4437,2025-04-29 13:50:05,stallRate,216.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4450,2025-04-29 13:50:07,stallRate,218.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4463,2025-04-29 13:50:09,stallRate,220.368999958038,5.39281314168913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/3
4477,2025-04-29 13:50:31,stallRate,2.64300012588501,0.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4487,2025-04-29 13:50:33,stallRate,4.64200019836426,0.0,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4503,2025-04-29 13:50:35,stallRate,6.64400005340576,14.7181762883807,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4518,2025-04-29 13:50:37,stallRate,8.64200019836426,9.18941398956444,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4536,2025-04-29 13:50:39,stallRate,10.6410000324249,6.54630370391956,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4552,2025-04-29 13:50:41,stallRate,12.6420001983643,5.16080498887128,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4565,2025-04-29 13:50:43,stallRate,14.6410000324249,4.25660831504456,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4578,2025-04-29 13:50:45,stallRate,16.6420001983643,3.61529333848,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4593,2025-04-29 13:50:47,stallRate,18.6420001983643,3.1506291283971,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4608,2025-04-29 13:50:49,stallRate,20.6420001983643,2.79254129953985,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4625,2025-04-29 13:50:51,stallRate,22.6420001983643,5.30547419424832,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4642,2025-04-29 13:50:53,stallRate,24.6420001983643,4.81268390034389,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4659,2025-04-29 13:50:55,stallRate,26.6420001983643,4.40474316158673,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4676,2025-04-29 13:50:57,stallRate,28.6420001983643,4.06238199888204,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4689,2025-04-29 13:50:59,stallRate,30.6420001983643,3.76768277433863,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4702,2025-04-29 13:51:01,stallRate,32.6420001983643,3.51325116306911,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4715,2025-04-29 13:51:03,stallRate,34.6420001983643,3.29004816584659,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4729,2025-04-29 13:51:05,stallRate,36.6420001983643,3.09360829109351,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4743,2025-04-29 13:51:07,stallRate,38.6420001983643,2.919762790236,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4759,2025-04-29 13:51:09,stallRate,40.6420001983643,2.76530574389572,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4773,2025-04-29 13:51:11,stallRate,42.6420001983643,2.6255129110552,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4786,2025-04-29 13:51:13,stallRate,44.6420001983643,2.49940885697593,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4799,2025-04-29 13:51:15,stallRate,46.6410000324249,2.38485260145716,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4813,2025-04-29 13:51:17,stallRate,48.6420001983643,2.28029053166766,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4827,2025-04-29 13:51:19,stallRate,50.6420001983643,2.18420265920542,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4846,2025-04-29 13:51:21,stallRate,52.6420001983643,2.96561190452901,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4861,2025-04-29 13:51:23,stallRate,54.6420001983643,2.85046038391288,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4877,2025-04-29 13:51:25,stallRate,56.6420001983643,2.74415801288747,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4893,2025-04-29 13:51:27,stallRate,58.6440000534058,2.8362221096894,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4908,2025-04-29 13:51:29,stallRate,60.6420001983643,2.73789560501978,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4921,2025-04-29 13:51:31,stallRate,62.6410000324249,2.64629522693052,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4935,2025-04-29 13:51:33,stallRate,64.6420001983643,2.56022423484704,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4948,2025-04-29 13:51:35,stallRate,66.6420001983643,2.47991737841738,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4961,2025-04-29 13:51:37,stallRate,68.6420001983643,2.40419847562061,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4976,2025-04-29 13:51:39,stallRate,70.6420001983643,2.33287840822092,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
4989,2025-04-29 13:51:41,stallRate,72.6420001983643,2.26582490570556,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5002,2025-04-29 13:51:43,stallRate,74.6420001983643,2.20266122868929,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5015,2025-04-29 13:51:45,stallRate,76.6420001983643,2.14271995744894,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5028,2025-04-29 13:51:47,stallRate,78.6420001983643,2.08586820585906,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5041,2025-04-29 13:51:49,stallRate,80.6420001983643,2.03242221144712,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5054,2025-04-29 13:51:51,stallRate,82.6420001983643,1.98146374086947,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5068,2025-04-29 13:51:53,stallRate,84.6420001983643,1.93279716224897,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5081,2025-04-29 13:51:55,stallRate,86.6420001983643,1.88657998811842,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5094,2025-04-29 13:51:57,stallRate,88.6420001983643,1.84251800481104,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5107,2025-04-29 13:51:59,stallRate,90.6420001983643,1.8004834638152,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5120,2025-04-29 13:52:01,stallRate,92.6420001983643,1.76017026197485,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5133,2025-04-29 13:52:03,stallRate,94.6420001983643,1.7218077640802,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5147,2025-04-29 13:52:05,stallRate,96.6420001983643,1.68493179235226,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5160,2025-04-29 13:52:07,stallRate,98.6420001983643,1.64970232191427,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5173,2025-04-29 13:52:09,stallRate,100.642000198364,1.61580590100683,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5186,2025-04-29 13:52:11,stallRate,102.642000198364,1.58341959297832,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5199,2025-04-29 13:52:13,stallRate,104.642000198364,1.55217754752747,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5213,2025-04-29 13:52:15,stallRate,106.642000198364,1.52231075652608,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5228,2025-04-29 13:52:17,stallRate,108.642000198364,1.49358368870633,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5242,2025-04-29 13:52:19,stallRate,110.641000032425,1.46579782611558,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5255,2025-04-29 13:52:21,stallRate,112.641000032425,1.43911982072947,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5268,2025-04-29 13:52:23,stallRate,114.642000198364,1.41326993080056,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5281,2025-04-29 13:52:25,stallRate,116.641000032425,1.38826083747696,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5294,2025-04-29 13:52:27,stallRate,118.642000198364,1.36424890424404,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5307,2025-04-29 13:52:29,stallRate,120.642000198364,1.34112901276594,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5320,2025-04-29 13:52:31,stallRate,122.642000198364,1.3186665044236,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5333,2025-04-29 13:52:33,stallRate,124.642000198364,1.29692917070168,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5346,2025-04-29 13:52:35,stallRate,126.642000198364,1.27594435697273,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5359,2025-04-29 13:52:37,stallRate,128.641000032425,1.25557149900787,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5372,2025-04-29 13:52:39,stallRate,130.642000198364,1.23601965339278,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5385,2025-04-29 13:52:41,stallRate,132.642000198364,1.21698372234739,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5398,2025-04-29 13:52:43,stallRate,134.642000198364,1.19844580149533,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5412,2025-04-29 13:52:45,stallRate,136.642000198364,1.18045166945038,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5425,2025-04-29 13:52:47,stallRate,138.642000198364,1.1631239958823,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5438,2025-04-29 13:52:49,stallRate,140.642000198364,1.14622535352085,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5451,2025-04-29 13:52:51,stallRate,142.642000198364,1.12972726519186,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5464,2025-04-29 13:52:53,stallRate,144.642000198364,1.11370902798726,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5477,2025-04-29 13:52:55,stallRate,146.642000198364,1.09827767748397,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5491,2025-04-29 13:52:57,stallRate,148.642000198364,1.08321793636658,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5509,2025-04-29 13:52:59,stallRate,150.641000032425,1.06851018048823,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5524,2025-04-29 13:53:01,stallRate,152.642000198364,1.05422697021938,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5539,2025-04-29 13:53:03,stallRate,154.642000198364,1.04032253744407,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5553,2025-04-29 13:53:05,stallRate,156.642000198364,1.02678330261039,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5567,2025-04-29 13:53:07,stallRate,158.642000198364,1.0136231738551,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5580,2025-04-29 13:53:09,stallRate,160.642000198364,1.00071720180338,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5593,2025-04-29 13:53:11,stallRate,162.642000198364,0.988134163927428,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5606,2025-04-29 13:53:13,stallRate,164.642000198364,0.975913324336104,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5620,2025-04-29 13:53:15,stallRate,166.642000198364,0.963960816464585,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
5633,2025-04-29 13:53:17,stallRate,168.642000198364,0.952345240721121,TheEmptinessMachine,CUBIC,Bola,HTTP/1.1
